Step,0.5,1,2
1,0.8206,0.824999988,0.816799998
2,0.8054,0.841700017,0.817600012
3,0.837,0.836799979,0.827700019
4,0.8487,0.840399981,0.836499989
5,0.8204,0.813600004,0.831799984
6,0.8454,0.802699983,0.791700006
7,0.8501,0.842000008,0.841000021
8,0.8507,0.837499976,0.844699979
9,0.8504,0.838,0.837300003
10,0.846,0.855599999,0.833999991
11,0.8797,0.879199982,0.877200007
12,0.8807,0.879100025,0.879100025
13,0.8808,0.879700005,0.877900004
14,0.8797,0.880100012,0.878899992
15,0.8796,0.879899979,0.877699971
16,0.8808,0.876299977,0.878199995
17,0.8787,0.879800022,0.878799975
18,0.8791,0.882200003,0.879400015
19,0.8783,0.880900025,0.878600001
20,0.8772,0.877499998,0.879400015
21,0.8781,0.877499998,0.879599988
22,0.8774,0.878499985,0.879199982
23,0.8781,0.878700018,0.879199982
24,0.8792,0.878099978,0.878499985
25,0.8792,0.878899992,0.879199982
26,0.8789,0.877900004,0.878799975
27,0.8784,0.879000008,0.878499985
28,0.8783,0.879599988,0.878300011
29,0.8785,0.879499972,0.878600001
30,0.8793,0.879299998,0.878400028
31,0.8792,0.879199982,0.878099978
32,0.8793,0.879999995,0.878300011
33,0.8801,0.880200028,0.878000021
34,0.8796,0.879599988,0.878600001
35,0.8782,0.879999995,0.878199995
36,0.88,0.880599976,0.878000021
37,0.879,0.880200028,0.879000008
38,0.8793,0.880299985,0.879000008
39,0.8797,0.880100012,0.878099978
40,0.8801,0.880100012,0.878499985
