Step,0.5,1,10
1,0.796800017,0.8028,0.7483
2,0.795099974,0.7924,0.7929
3,0.80400002,0.809,0.8203
4,0.813300014,0.7779,0.8152
5,0.795000017,0.7746,0.8014
6,0.817399979,0.8051,0.8158
7,0.832099974,0.8151,0.8128
8,0.819899976,0.8208,0.8147
9,0.838,0.8388,0.8184
10,0.833599985,0.8408,0.8374
11,0.873300016,0.8674,0.8697
12,0.872600019,0.8653,0.8715
13,0.871800005,0.8692,0.8675
14,0.871200025,0.8658,0.866
15,0.870000005,0.8668,0.8678
16,0.869000018,0.8623,0.8668
17,0.865800023,0.8628,0.8637
18,0.866599977,0.8595,0.8645
19,0.869099975,0.8585,0.859
20,0.864300013,0.8566,0.8635
21,0.869000018,0.8619,0.8669
22,0.869700015,0.8622,0.866
23,0.869499981,0.8619,0.8677
24,0.870000005,0.8619,0.8673
25,0.869400024,0.8636,0.868
26,0.870800018,0.8619,0.8681
27,0.870400012,0.8629,0.8679
28,0.869400024,0.8631,0.8685
29,0.869499981,0.8623,0.8683
30,0.868600011,0.8627,0.8692
31,0.869700015,0.8617,0.8684
32,0.869899988,0.8616,0.8686
33,0.870299995,0.8627,0.8676
34,0.870599985,0.8629,0.8683
35,0.869700015,0.8628,0.8681
36,0.870700002,0.8623,0.868
37,0.870500028,0.8628,0.868
38,0.869599998,0.8621,0.8685
39,0.870800018,0.8626,0.8677
40,0.870599985,0.8619,0.869
