Step,0.5,1,2
1,0.779200017,0.7721,0.7891
2,0.814899981,0.7812,0.7709
3,0.797100008,0.8043,0.8085
4,0.819700003,0.8081,0.7838
5,0.799600005,0.7955,0.8128
6,0.814899981,0.8221,0.798
7,0.825800002,0.8251,0.8176
8,0.824999988,0.8011,0.8049
9,0.833500028,0.8093,0.8163
10,0.823800027,0.8254,0.819
11,0.869700015,0.8694,0.8662
12,0.868499994,0.8691,0.8648
13,0.867500007,0.8688,0.8635
14,0.868700027,0.8677,0.8608
15,0.868799984,0.8659,0.8609
16,0.86650002,0.866,0.8616
17,0.866400003,0.8651,0.8621
18,0.864799976,0.8627,0.8594
19,0.864499986,0.8633,0.8607
20,0.868799984,0.8632,0.8614
21,0.869000018,0.8642,0.8616
22,0.868700027,0.8661,0.8629
23,0.869599998,0.8653,0.8624
24,0.868399978,0.8655,0.863
25,0.869400024,0.8649,0.8632
26,0.868499994,0.8641,0.8625
27,0.869300008,0.8645,0.8617
28,0.867900014,0.8652,0.8621
29,0.869700015,0.8649,0.862
30,0.869000018,0.8658,0.8618
31,0.869700015,0.8655,0.8612
32,0.869400024,0.8658,0.8616
33,0.869899988,0.8657,0.8617
34,0.869599998,0.8654,0.8623
35,0.868700027,0.865,0.8619
36,0.869199991,0.8664,0.8623
37,0.869899988,0.8656,0.8611
38,0.869099975,0.8651,0.8608
39,0.869000018,0.8661,0.861
40,0.869300008,0.8658,0.8615
