Step,0.5,1,10
1,0.808099985,0.811600029,0.827899992
2,0.797699988,0.820299983,0.826900005
3,0.840200007,0.825600028,0.848500013
4,0.819000006,0.807500005,0.822300017
5,0.842999995,0.799099982,0.841199994
6,0.800000012,0.801999986,0.837000012
7,0.862600029,0.845000029,0.831099987
8,0.853500009,0.828599989,0.850300014
9,0.845200002,0.848999977,0.838699996
10,0.829599977,0.835500002,0.854300022
11,0.878000021,0.880400002,0.875400007
12,0.879499972,0.881099999,0.874499977
13,0.879199982,0.881299973,0.876399994
14,0.878099978,0.882000029,0.876399994
15,0.880400002,0.882099986,0.876399994
16,0.878400028,0.881799996,0.877200007
17,0.878199995,0.883099973,0.878000021
18,0.877600014,0.881600022,0.878499985
19,0.876800001,0.881900012,0.87650001
20,0.876699984,0.882200003,0.876299977
21,0.876600027,0.882000029,0.874899983
22,0.876900017,0.883400023,0.874899983
23,0.876999974,0.881600022,0.876299977
24,0.876800001,0.882399976,0.875500023
25,0.876600027,0.882700026,0.876699984
26,0.87650001,0.880400002,0.87650001
27,0.877099991,0.882399976,0.875999987
28,0.87650001,0.883099973,0.875400007
29,0.876900017,0.882300019,0.875800014
30,0.876100004,0.881399989,0.876600027
31,0.876600027,0.881799996,0.876900017
32,0.876399994,0.882300019,0.876299977
33,0.877300024,0.882300019,0.876699984
34,0.876600027,0.881299973,0.876800001
35,0.876600027,0.881299973,0.875800014
36,0.876900017,0.880699992,0.876600027
37,0.877300024,0.880999982,0.876100004
38,0.876600027,0.882200003,0.877200007
39,0.876600027,0.882200003,0.87620002
40,0.876800001,0.882000029,0.876299977
