Step,0.5,1,2
1,0.1184,0.112499997,0.146500006
2,0.1412,0.158099994,0.128700003
3,0.1491,0.157399997,0.126000002
4,0.1489,0.140799999,0.105400003
5,0.158,0.111900002,0.092200004
6,0.1312,0.148499995,0.117700003
7,0.1097,0.147,0.134200007
8,0.1161,0.135199994,0.113899998
9,0.1243,0.120899998,0.114500001
10,0.1122,0.119900003,0.1193
11,0.1545,0.130199999,0.136000007
12,0.1568,0.136299998,0.151199996
13,0.1667,0.147699997,0.159099996
14,0.1771,0.157399997,0.1734
15,0.19,0.158899993,0.181299999
16,0.1983,0.160099998,0.183899999
17,0.1955,0.170900002,0.193800002
18,0.2069,0.176699996,0.191300005
19,0.2111,0.180899993,0.186800003
20,0.2176,0.180199996,0.193800002
21,0.2185,0.178299993,0.191400006
22,0.2195,0.180700004,0.193800002
23,0.2182,0.179000005,0.191100001
24,0.2213,0.181500003,0.194000006
25,0.219,0.180999994,0.194000006
26,0.2185,0.1796,0.194900006
27,0.2195,0.183300003,0.196899995
28,0.2211,0.181999996,0.197400004
29,0.2168,0.181199998,0.197999999
30,0.2209,0.187000006,0.197500005
31,0.2187,0.193200007,0.194700003
32,0.2219,0.186499998,0.196400002
33,0.2196,0.192599997,0.197400004
34,0.2186,0.189199999,0.195999995
35,0.2173,0.192200005,0.194100007
36,0.2184,0.186199993,0.1963
37,0.2203,0.186199993,0.195800006
38,0.2212,0.190799996,0.197500005
39,0.2194,0.183699995,0.198200002
40,0.2214,0.190400004,0.197600007
