Step,0.5,1,2
1,0.776199996,0.765900016,0.791100025
2,0.795700014,0.765999973,0.794700027
3,0.80250001,0.816900015,0.801199973
4,0.811600029,0.79610002,0.805899978
5,0.800899982,0.815500021,0.795899987
6,0.83099997,0.815100014,0.807099998
7,0.81279999,0.83039999,0.822300017
8,0.832099974,0.835500002,0.837199986
9,0.828499973,0.828400016,0.832000017
10,0.827700019,0.808499992,0.837000012
11,0.86680001,0.867399991,0.866699994
12,0.869300008,0.867999971,0.870199978
13,0.870299995,0.865499973,0.870700002
14,0.871800005,0.86589998,0.867399991
15,0.868200004,0.865700006,0.870100021
16,0.866100013,0.865400016,0.866999984
17,0.865100026,0.862399995,0.8671
18,0.8653,0.861699998,0.868700027
19,0.861299992,0.864099979,0.86559999
20,0.864400029,0.863600016,0.867299974
21,0.866900027,0.86589998,0.868799984
22,0.867200017,0.86619997,0.868799984
23,0.867299974,0.86559999,0.869499981
24,0.867900014,0.866999984,0.869199991
25,0.8671,0.865700006,0.869099975
26,0.867600024,0.865100026,0.870299995
27,0.86680001,0.864799976,0.870100021
28,0.86650002,0.86650002,0.868399978
29,0.865700006,0.864700019,0.869300008
30,0.867999971,0.866100013,0.869000018
31,0.868499994,0.865999997,0.868399978
32,0.868600011,0.865999997,0.868799984
33,0.867600024,0.866299987,0.869799972
34,0.868300021,0.86559999,0.869199991
35,0.866900027,0.86559999,0.870500028
36,0.868099988,0.866100013,0.869899988
37,0.8671,0.865999997,0.869700015
38,0.867600024,0.865100026,0.869199991
39,0.868600011,0.86619997,0.868399978
40,0.867600024,0.86650002,0.869700015
